PRODUCT_TYPE_NAME,PRODUCT_CLASS_NAME,PRODUCT_SUB_CLASS_NAME,PRODUCT_MINOR_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,CURRENT_DISPLAY_PRICE,SWEETNESS_CODE
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,OTHER FORTIFIED,FRANCE,32631,LILLET,87236411015,0.75,1,17,18.99,3
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,327858,CHARDONNAY - MACROSTIE SONOMA COAST 11/12,750084987031,0.75,1,14.1,30.99,0
LIQUOR,SPIRITS,EAUX DE VIE,EAUX DE VIE,FRANCE,331454,CALVADOS - MORIN V.S.O.P.,3255923050312,0.75,1,42,59.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,332783,GEVREY CHAMBERTIN 1ER BEL AIR - DOMAINE TAUPENOT MERME 09,3560960001495,0.75,1,13.5,109.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,333328,CHARDONNAY - STARMONT NAPA 10/11,40426992312,0.75,1,13.1,32.96,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,333336,CABERNET SAUVIGNON - STARMONT NAPA RUTHERFORD 08/09,40426992510,0.75,1,14.5,39.97,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,333732,CABERNET SAUVIGNON - DUCKHORN DECOY SONOMA COUNTY 11/12,669576019269,0.75,1,14.5,33.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,340398,CABERNET SAUVIGNON MERLOT - TWO OCEANS,6001497600463,0.75,1,13.5,10.99,0
LIQUOR,SPIRITS,LIQUEURS,SPICE,SWITZERLAND,343145,GOLDSCHLAGER - CINNAMON SCHNAPPS,7610263030305,0.75,1,40,29.99,NA
LIQUOR,SPIRITS,LIQUEURS,WHISKY,UNITED STATES OF AMERICA,344523,JACK DANIEL'S - WINTER JACK,82184056110,0.75,1,15,24.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,347914,SKINNYGRAPE - CHARDONNAY,48162013407,0.75,1,8,10.99,2
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,SOUTH AFRICA,350272,RIESLING - NEDERBURG WINEMASTER,6001452318891,0.75,1,12.3,9.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,351668,WINE O'CLOCK MALBEC,776545500489,0.75,1,13.5,9.89,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SHERRY,SPAIN,35204,GONZALEZ BYASS - OLOROSO NUTTY SOLERA,8410023020138,0.75,1,20,17.99,3
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE ROSE,FRANCE,352716,LOUIS ROEDERER - CRISTAL ROSE 04/05,626990025191,0.75,1,12,625,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,352757,AMARONE CLASSICO - BOLLA 07/08,8008960146068,0.75,1,14,48.99,0
LIQUOR,SPIRITS,OTHER SPIRITS,FLAVOURED,UNITED STATES OF AMERICA,355123,OLE SMOKY - WHITE LIGHTNIN' MOONSHINE,856011004014,0.75,1,50,39.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,35550,GANTON & LARSEN PROSPECT - RIESLING 11/12,776545400055,0.75,1,12.5,12.99,1
LIQUOR,BEER,BEER,BEER,BELGIUM,357236,CHIMAY BLUE CAP,5410908000036,0.33,1,9,4.04,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,358085,SAVIGNY LES BEAUNE - CATHERINE & CLAUDE MARECHAL V V 2011,858037000216,0.75,1,13,45,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,359257,ZINFANDEL - RAVENSWOOD VINTNERS BLEND OLD VINE,715826101908,0.75,1,13.5,17.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,362376,RIBERA DEL DUERO - NEXUS ONE 2012,8437013349017,0.75,1,14.5,24.99,0
LIQUOR,BEER,BEER,BEER,CANADA,365601,STEAMWORKS - PALE ALE TALL CAN,185902000492,0.5,1,5.2,2.25,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,366500,BEAUNE 1ER - DOM BOUCHARD PERE BEAUNE DE CHATEAU ROUGE 10/11,3337690110977,0.75,1,13,47.99,0
LIQUOR,BEER,BEER,BEER,CANADA,367458,SLEEMAN - ORIGINAL DRAUGHT,56910200122,0.341,12,5,19.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,367771,RIESLING - KRUGER RUMPF PITTERSBERG GG TROCKEN 2011,4024831744120,0.75,1,13.5,48,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,372730,FULL PRESS - CABERNET SAUVIGNON,63657025000,0.75,1,13.06,8.79,1
LIQUOR,REFRESHMENT BEVERAGE,CIDER,CIDER ALL,DENMARK,375337,SOMERSBY - APPLE,5740700990144,0.5,4,4.5,11.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,375964,SHIRAZ - HARDY NOTTAGE HILL,9311043050084,0.75,1,13.5,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,377010,CHATEAU LEOVILLE LAS CASES 2006,3419466163810,0.75,1,13,339,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,377697,CABERNET SAUV SHIRAZ MALBEC - WOLF BLASS BLACK LABEL 05/06,87000308510,0.75,1,15,99.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,377820,JACKSON TRIGGS PROPRIETOR'S SELECTION MERLOT,63657008201,1.5,1,12.5,16.99,0
LIQUOR,SPIRITS,LIQUEURS,BLACKBERRY,FRANCE,379396,BLACKBERRY - MARIE BRIZARD,3041312390509,0.5,1,16,20.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,380204,CHARDONNAY - RED DIAMOND,88586001604,0.75,1,13.3,16.99,0
LIQUOR,SPIRITS,BRANDY,BRANDY,CANADA,3830,D'EAUBONNE - V.S.O.P.,48415387460,0.375,1,40,11.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,383349,SAWMILL CREEK - CABERNET SAUVIGNON,63657000762,1.5,1,12.5,16.49,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,387191,SONORA RANCH - SAUVIGNON BLANC,776545000156,1.5,1,12,16.59,1
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,390328,QUAILS GATE - OPTIMA TOTALLY BOTRYTIS AFFECTED 2013,778856311099,0.375,1,11,29.99,10
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,392845,SHIRAZ - JAM JAR SWEET SHIRAZ,755738000975,0.75,1,12.5,14.99,6
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,399428,JACKSON TRIGGS PROPRIETOR'S SELECTION SAUVIGNON BLANC,63657004289,1.5,1,12.5,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,PORTUGAL,400531,VINHO VERDE - CASAL GARCIA,5601096208308,0.75,1,10,11.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,401364,PINOTAGE - REYNEKE STELLENBOSCH 2011,6009622730252,0.75,1,13.62,32.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,40154,RECIOTO DELLA VALPOLICELLA CLASSICO - QUINTARELLI 1995,8033040820804,0.375,1,14.48,229.99,10
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,PORTUGAL,403881,BEIRAS ATLANTICO BRANCO - LUIS PATO VINHAS VELHAS 2012,5601743001900,0.75,1,12.5,25.99,0
LIQUOR,SPIRITS,GIN,DRY GIN,UNITED KINGDOM,404723,BOMBAY SAPPHIRE - LONDON DRY,620213190208,1.14,1,40,38.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,404996,GIGONDAS - CHATEAU DE SAINT COSME VALBELLE 09/11,3483811100096,0.75,1,13.5,79.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,40501,SAUVIGNON BLANC - WOODBRIDGE,86003861862,0.75,1,12.5,12.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,406413,UMBRIA - VITALONGA TERRA DI CONFINE 09/10,8033324310038,0.75,1,14,24.99,0
LIQUOR,BEER,BEER,BEER,NETHERLANDS,407205,GROLSCH PREMIUM LAGER,83741531460,0.33,6,5,12.75,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRIA,409235,GRUNER VELTLINER - RABL SPIEGEL KAMPTAL 11,9120018451036,0.75,1,13,22.97,0
LIQUOR,SPIRITS,RUM,DARK,CANADA,409417,LAMB'S - NAVY,48415391740,0.2,1,40,7.49,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,411736,CHATEAU LAVILLE HAUT BRION 2007,626990107323,0.75,1,13,999,0
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,418921,CANADIAN CLUB - 12 YEAR OLD SMALL BATCH,80686817499,0.75,1,40,26.75,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,420232,CHATEAU LA GORCE 09/10,626990050858,0.75,1,13.5,25.91,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,420315,CHARLES DE CAZANOVE - BRUT,626990061809,0.75,1,12,55,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,421644,CHARDONNAY - CHATEAU ST JEAN SONOMA 11/12,89819055098,0.75,1,13.4,20.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,424473,NUITS ST GEORGES 1ER CLOS PORRETS ST GEORGES - DOM GOUGES 10,626990080831,0.75,1,12.5,119.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,425272,SYRAH - J LOHR PASO ROBLES SOUTH RIDGE 11/12,89121128527,0.75,1,13.5,22.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,425926,VALDEPENAS GRAN RESERVA - ANCIANO AGED 7 YEARS OLD,5060108901840,0.75,1,13,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,426262,SHIRAZ - PENFOLDS KOONUNGA HILL,9310297650170,0.75,1,14,17.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CHILE,427054,SAUVIGNON BLANC - ERRAZURIZ LATE HARVEST 2012,608057000037,0.375,1,12,15.99,7
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,427153,CABERNET SAUVIGNON - KENDALL JACKSON SONOMA VINT RES 10/11,81584013174,0.75,1,13,23.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,42812,CABERNET MERLOT - PARKER FAV SON COONAWARRA WRATTONBULLY 07,9331643000111,0.75,1,13.5,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,428524,MALBEC - DOMAINE BOUSQUET ORGANIC,879716000860,0.375,1,14,8.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,431478,PETITE SIRAH - BOGLE 2012,80887493744,0.75,1,13.5,21.95,0
LIQUOR,SPIRITS,BRANDY,BRANDY,ITALY,432468,GRAPPA - BOTTEGA ALEXANDER,8005829057107,0.7,1,38,39.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,434878,SHIRAZ CABERNET - PENFOLDS KOONUNGA HILL,9310297012909,0.375,1,14,8.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,43513,BRUNELLO DI MONTALCINO RIS - ALTESINO 2004,662255200132,0.75,1,13.5,149.99,0
LIQUOR,BEER,BEER,BEER,JAPAN,439950,ASAHI SUPER DRY,8855366005600,0.33,6,5,11.85,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,447284,LANGUEDOC - PAUL MAS ESTATE GSM,3760040426914,0.75,1,14,15.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,45302,CABERNET SAUVIGNON - HARDY VARIETAL RANGE,9311043051647,0.75,1,14,9.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,453142,CHARDONNAY - MER SOLEIL RESERVE SANTA LUCIA 11/12,710909710107,0.75,1,14.4,34.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,458679,MERLOT - LINDEMANS BIN 40,12354089990,0.75,1,12.5,12.99,0
LIQUOR,SPIRITS,RUM,WHITE,CANADA,45898,BACARDI - SUPERIOR WHITE,620213015204,1.75,1,40,55.49,NA
LIQUOR,SPIRITS,TEQUILA,TEQUILA,MEXICO,460360,EL JIMADOR - REPOSADO,744607162203,0.75,1,40,29.99,NA
LIQUOR,SPIRITS,TEQUILA,TEQUILA,MEXICO,460378,EL JIMADOR - BLANCO,744607168205,0.75,1,40,29.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,462143,BRUNELLO DI MONTALCINO - RENIERI 07,8016048000218,0.75,1,14,80.89,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,465930,SHIRAZ - E&E BLACK PEPPER BAROSSA 05/06,9311347029441,0.75,1,14.1,89.99,0
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,468561,FORTY CREEK - BARREL SELECT,69321003695,1.75,1,40,56.98,NA
LIQUOR,SPIRITS,LIQUEURS,LEMON,ITALY,471623,LIMONCELLO - RUSSO,8000296000380,0.7,1,32,31.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE ROSE,CANADA,474593,NAKED GRAPE - ROSE,63657033746,0.75,1,11.5,9.69,2
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,475368,BOURGOGNE CHARDONNAY - JADOT COUVENT DES JACOBINS 11/12,3535926005008,0.75,1,13,29.99,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,47613,MOET & CHANDON - BRUT IMPERIAL,3185370000038,1.5,1,12,144.95,0
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,CANADA,477893,POLAR ICE,48415411301,0.375,1,40,11.87,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,481838,VALPOLICELLA CLASSICO SUPERIORE RIPASSO - FOLONARI 2011,8000160631955,0.75,1,13.1,19.99,0
LIQUOR,BEER,BEER,BEER,CANADA,483941,BOMBER BREWING - MIXED PACK CAN,691395600113,0.355,12,5.4,22.5,NA
LIQUOR,BEER,BEER,BEER,CANADA,484329,ALEXANDER KEITH'S - INDIA PALE ALE CAN,62067121241,0.355,12,5,21.45,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,48611,CABERNET SAUVIGNON - WOODBRIDGE,86003000094,0.75,1,12,13.99,0
LIQUOR,SPIRITS,RUM,WHITE,CANADA,486621,BACARDI - SUPERIOR WHITE PET,620213015297,1.14,1,40,36.29,0
LIQUOR,BEER,BEER,BEER,GERMANY,487249,LOWENBRAU ORIGINAL TALL CAN,40786179,0.5,1,5.2,2.79,NA
LIQUOR,BEER,BEER,BEER,BELGIUM,487256,STELLA ARTOIS,786150000014,0.33,6,5.2,13.29,NA
LIQUOR,BEER,BEER,BEER,CANADA,488254,SLEEMAN - HONEY BROWN LAGER CAN,56910233656,0.355,12,5.5,19.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,489096,BEAUNE 1ER VIGNES FRANCHES CLOS DES URSULES - DOM JADOT 10,3535921690100,0.75,1,13.5,84.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,PORTUGAL,489211,DOURO RESERVA - QUINTA DA CRASTO OLD VINES 08/09,5604123003624,0.75,1,14.5,42.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,491647,SAWMILL CREEK - PINOT GRIGIO,63657014875,0.75,1,12,8.69,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,494492,MERLOT - WOODBRIDGE,86003000490,0.75,1,12,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CHILE,494708,GEWURZTRAMINER - CONO SUR,7804320753904,0.75,1,13.5,10.99,1
LIQUOR,BEER,BEER,BEER,IRELAND,496711,KILKENNY IRISH CREAM ALE DRAUGHT CAN,623254000031,0.44,4,4.5,11.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,497370,CHATEAU GRAND RENOM,3326262037569,0.75,1,13,18.49,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,499541,PERNAND VERGELESSES 1ER VERGELESSES - DOM PAVELOT 09/10,626990073970,0.75,1,13,59.96,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,503649,BOWMORE - 15 YEAR OLD DARKEST,5010496020722,0.75,1,43,101.99,NA
LIQUOR,BEER,BEER,BEER,CANADA,50401,PACIFIC WESTERN - TNT STRONG CAN,774558001825,0.355,8,8,10.69,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,506691,SHIRAZ - WOLF BLASS YELLOW LABEL,23859343432,0.75,1,14,17.99,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,508614,VEUVE CLICQUOT - VINTAGE BRUT 02/04,3049614050411,0.75,1,12,94.95,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,509695,MOET & CHANDON - NECTAR IMPERIAL,88110551254,0.75,1,12,72.99,3
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,51607,SHIRAZ - HOUSE OF MANDELA THEMBU COLLECTION,6009802917121,0.75,1,14,13.99,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - BLEND,UNITED KINGDOM,52050,MATTHEW GLOAG - THE FAMOUS GROUSE,5010314750008,0.75,1,40,29.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,522029,LANGUEDOC TERRASSES DU LARZAC - LA PEIRA LAS FLORS 2010/11,808755009947,0.75,1,14.5,55.97,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,52266,BRUNELLO DI MONTALCINO - TERRALSOLE 2004,8032755740049,0.75,1,14,89.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,522870,MALBEC - ALTOS LAS HORMIGAS RESERVA VALLE DE UCO 11/12,806145000024,0.75,1,13,34.99,0
LIQUOR,BEER,BEER,BEER,GERMANY,525071,SUENNER KOELSCH,4104740010308,0.5,1,4.8,2.85,NA
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,529826,CROWN ROYAL,87000151253,3,1,40,131.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,530725,TINHORN CREEK - MERLOT 11/12,624802971056,0.75,1,13.7,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,532424,MALBEC - BLEASDALE SECOND INNINGS LANGHORN CREEK,9316475001949,0.75,1,13.5,15.99,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,PORT,PORTUGAL,533364,DOW'S - LATE BOTTLED VINTAGE 06/07,5010867200159,0.75,1,20,22.99,8
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,CANADA,53546,RUSSIAN PRINCE,620213100511,1.14,1,40,36.09,NA
LIQUOR,BEER,BEER,BEER,SINGAPORE,536490,TIGER BEER,86428260332,0.33,6,5,11.95,NA
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,53892,CEDRIC BOUCHARD -  INFLORESCENCE LA PARCELLE 2002,626990083740,0.75,1,12.5,124.99,0
LIQUOR,BEER,BEER,BEER,JAPAN,541201,ASAHI SUPER DRY BIG CAN,626990005148,2,1,5,13.65,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,541573,GEWURZTRAMINER - VALCKENBERG 12/13,4004068110752,0.75,1,11,19.95,1
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,54213,ALBERTA PREMIUM - CANADIAN RYE,777680001909,1.75,1,40,55.41,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,544437,BAROLO - CONTERNO FANTINO MOSCONI 08/09,726452011288,0.75,1,14.5,94.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,544668,CABERNET SAUVIGNON MERLOT - KWV CONTEMPORARY,748294420752,0.75,1,13.94,9.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,545368,MACON VERZE - DOMAINE LEFLAIVE 09/10,626990088943,0.75,1,13.5,49.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,549659,MERLOT - VILLA TERESA ORGANIC,8007615000373,0.75,1,12,15.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,550160,CHATEAU CANADA 08/10,3419466182750,0.75,1,14,20.95,0
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,SWEDEN,550749,ABSOLUT - MANDRIN,87000005587,0.75,1,40,26.25,NA
LIQUOR,BEER,BEER,BEER,MEXICO,550764,CORONA EXTRA LA GRANDE,80660956411,0.71,1,4.6,4.59,NA
LIQUOR,SPIRITS,TEQUILA,TEQUILA,MEXICO,551416,CABO WABO - REPOSADO,626990007128,0.75,1,40,79.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,552349,MACON LUGNY - BOUCHARD PERE ST PIERRE 11/12,3337690147683,0.75,1,13,24.99,0
LIQUOR,BEER,BEER,BEER,IRELAND,554469,GUINNESS PUB DRAUGHT CAN,5000213101025,0.44,8,4.1,22.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,556001,GEHRINGER - DRY ROCK CABERNET MERLOT 12/13,623871020122,0.75,1,12.5,13.99,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,OTHER FORTIFIED,KOREA - SOUTH,556852,KOOK SOON DANG - BEK SE JU,8802521110266,0.375,1,12.5,9.9,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRALIA,559716,MARSANNE - TAHBILK 2010,9312163100079,0.75,1,11,19.99,0
LIQUOR,BEER,BEER,BEER,CANADA,560995,STROH CANADA - OLD MILWAUKEE CAN,56910002160,0.355,6,5,8.49,NA
LIQUOR,BEER,BEER,BEER,CANADA,561019,STROH CANADA - RAINIER CAN,56910002177,0.355,6,5,8.29,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,562256,PAINTED TURTLE - PINOT NOIR,776545659422,0.75,1,12.5,9.69,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,563429,CHATEAU MAISON BLANCHE 2009,3295890158505,0.75,1,14,28.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,563981,MISSION HILL - FIVE VINEYARDS PINOT GRIGIO 12/13,776545995322,0.75,1,12,15.99,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,566471,BOWMORE - 15 YEAR OLD LAIMRIG,5010496002971,0.75,1,53.7,109.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,568634,RIESLING - LINGENFELDER  BIRD LABEL,4017974070003,0.75,1,11.5,18.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,569004,MERITAGE - CAMERON HUGHES DRY CREEK LOT 394 2011,845517003942,0.75,1,14.2,23.99,0
LIQUOR,SPIRITS,GIN,DRY GIN,UNITED KINGDOM,570,BEEFEATER - LONDON DRY,5000329002216,0.75,1,40,24.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,570754,BAROLO - BERSANO NIRVASCO 2007,8000192202079,0.75,1,14,49.99,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SAKE,CANADA,580183,GRANVILLE ISLAND OSAKE - JUNMAI NAMA GENSHU,626990062042,0.375,1,18,21.9,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,582395,CABERNET MERLOT - HARDY STAMP SERIES,9311043049293,0.75,1,13.5,12.99,0
LIQUOR,BEER,BEER,BEER,CANADA,583286,RICKARDS SUMMER TASTER PACK,56327008519,0.341,12,4.5,22.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRIA,583682,RIESLING - NIKOLAIHOF VOM STEIN - SMARAGD WACHAU 2009,878969002416,0.75,1,12.5,66.96,0
LIQUOR,BEER,BEER,BEER,CANADA,588681,ALEXANDER KEITH'S - INDIA PALE ALE CAN,62067121371,0.355,15,5,24.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,590844,GRAY MONK - LATITUDE FIFTY RED 11/12,778829128143,0.75,1,11.6,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,592873,SYRAH - PORCUPINE RIDGE,746925000786,0.75,1,14.5,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,ITALY,592964,SICILIA PINOT GRIGIO - MONTALTO,8030423001959,0.75,1,13.2,11.49,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,594341,CHARDONNAY - TOASTED HEAD,87110400579,0.75,1,14,17.99,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,OTHER FORTIFIED,CHINA,59717,PAGODA 8 YEAR OLD,73560400719,0.75,1,15,14.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,597286,PINOT NOIR - THE FORAGER SONOMA COAST 11/12,798304175387,0.75,1,14.4,34.93,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,600189,CHATEAU RIEUSSEC 2007,,0.375,1,13,79,10
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SAKE,UNITED STATES OF AMERICA,600676,SAKE ONE - G JOY SUPER PREMIUM GENSHU CASK STRENGTH,747846563756,0.3,1,18,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,601013,CHATEAU BELLEVUE MONDOTTE 2007,3419466169942,0.75,1,13,399,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - BLEND,UNITED KINGDOM,601757,DEWAR'S - 12 YEAR OLD DOUBLE AGED,5000277002542,0.75,1,40,44.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,602656,RIBERA DEL DUERO - MILAGROSA MILCAMPOS VINAS VIEJAS,750428210078,0.75,1,13.5,17.99,0
